word	tag	freq_A1	freq_A2	freq_B1	freq_B2	freq_C1	freq_C2	freq_total
rouge-gorge	NOM	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
rouget	NOM	0.0	0.0	1.1062	0.0	0.0	0.0	0.1028
rougeâtre	ADJ	0.0	0.0	0.0	1.3018	3.4423	0.0	0.6502
rougir	VER	2.3113	14.2217	31.9897	13.6059	0.0	0.0	16.1209
rouille	NOM	0.0	0.0	0.438	0.0	0.0	0.0	0.0652
rouiller	VER	0.0	0.0	0.0	0.8102	0.0	0.0	0.0218
roule	NOM	0.0	1.0679	0.0	0.0	0.0	0.0	0.0515
rouler	VER	55.9982	13.9742	40.1251	71.0416	91.344	0.0	50.7105
roulette	NOM	0.0	0.4157	0.6378	0.0	0.0	0.0	0.5634
rouleur	NOM	0.0	0.0	0.0	0.0	6.8846	0.0	0.1315
roulis	NOM	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
roulotte	NOM	0.0	0.0	0.3906	0.0	6.0005	0.0	0.5978
roumain	ADJ	0.0	0.0	0.4665	1.2705	3.4423	0.0	1.5045
roumain	NOM	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
rousse	NOM	0.0	0.8313	0.3906	0.0	0.0	0.0	0.7529
routard	NOM	0.0	0.0	0.438	0.0	0.0	0.0	0.0652
route	NOM	115.7543	129.3787	354.2119	25.0526	157.558	0.0	174.4236
router	VER	0.0	0.0	0.1219	0.0	0.0	0.0	0.0338
routier	NOM	0.0	0.0	0.1243	2.2839	0.0	0.0	0.6742
routier	ADJ	0.0	10.0818	11.9273	0.0	18.0014	0.0	9.5687
routine	NOM	0.9464	0.0	0.0	1.2705	20.6179	0.0	2.3088
rouvre	NOM	0.0	1.0679	0.0	0.0	3.4423	0.0	0.6978
rouvrir	VER	0.0	0.4157	6.5912	4.5679	0.0	0.0	5.5031
roux	ADJ	7.2471	10.7067	8.488	39.1047	0.0	0.0	18.8067
royal	ADJ	14.7327	3.6137	30.7382	7.1509	31.3528	44.6051	23.5407
royalement	ADV	0.0	0.0	0.0	1.2705	0.0	0.0	0.0342
royaliste	ADJ	0.0	0.0	0.0	0.911	0.0	0.0	0.0652
royaume	NOM	14.1875	25.7468	26.6137	0.0	20.024	8.037	25.4554
royauté	NOM	0.0	0.0	1.1062	0.0	0.0	0.0	0.1028
ruban	NOM	0.9051	1.2017	3.196	17.6317	0.0	12.833	7.165
rubis	NOM	0.0	0.0	0.7513	0.0	0.0	0.0	0.0698
rubrique	NOM	0.0	0.0	24.1366	0.0	0.0	0.0	4.9384
ruche	NOM	0.0	0.0	0.0	0.0	0.0	4.0185	0.0657
rude	ADJ	0.0	0.6228	0.0	2.2839	3.4423	19.328	2.5279
rudement	ADV	0.0	0.0	3.5909	0.0	0.0	0.0	0.9679
rudiment	NOM	0.0	0.0	0.3906	0.0	0.0	0.0	0.0363
rudimentaire	ADJ	0.0	0.0	0.4665	0.0	6.0005	0.0	0.636
rudoiement	NOM	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
rue	NOM	860.3375	544.8629	347.849	881.5247	154.1598	77.4712	532.4631
ruelle	NOM	0.9051	0.0	3.1463	8.1386	0.0	0.0	3.4598
ruer	VER	0.0	0.0	0.5857	1.3018	0.0	0.0	0.6609
rugby	NOM	0.0	0.0	0.0	4.5679	0.0	0.0	0.1228
ruine	NOM	3.3369	16.3056	9.505	2.2839	0.0	0.0	11.3346
ruiner	VER	0.0	0.2129	6.7866	0.0	0.0	0.0	2.4717
ruiné	ADJ	0.0	0.0	0.0	0.911	0.0	0.0	0.0652
ruisseau	NOM	0.0	6.7006	0.2331	0.0	6.0005	0.0	2.5687
rumeur	NOM	1.1764	0.0	16.3461	0.0	3.4423	0.0	5.7294
rupture	NOM	0.0	0.4157	12.2308	2.5411	79.4873	77.312	17.375
rural	ADJ	0.0	0.606	20.8232	18.183	19.861	0.0	13.2673
ruralité	NOM	0.0	0.0	0.0	4.5679	0.0	0.0	0.1228
ruse	NOM	0.0	0.0	3.5101	0.0	6.8846	19.328	3.0409
ruser	VER	0.0	0.0	0.487	0.6774	0.0	0.0	0.4606
rush	NOM	0.0	0.0	0.6378	0.0	0.0	0.0	0.0592
russe	ADJ	10.7548	5.926	12.2721	37.845	0.0	0.0	16.2083
russe	NOM	0.0	0.0	0.438	9.0915	0.0	0.0	1.501
rustique	ADJ	0.0	0.6228	0.438	1.2705	0.0	0.0	1.5066
rusé	ADJ	0.0	0.0	0.487	0.0	0.0	0.0	0.0452
ruée	NOM	0.0	0.0	3.6187	0.0	0.0	0.0	0.6825
rythme	NOM	0.0	20.5046	54.1676	86.6801	92.2241	154.9424	57.7455
rythmer	VER	0.0	0.0	0.0	0.911	0.0	0.0	0.0652
rythmicité	NOM	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
rythmique	ADJ	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
râle	NOM	0.0	0.0	0.5857	0.0	0.0	0.0	0.0544
râler	VER	0.0	0.606	0.5857	0.911	0.0	0.0	1.5356
râpé	ADJ	0.0	0.6008	0.0	0.0	0.0	0.0	0.0456
râteau	NOM	0.0	0.4157	0.0	0.0	0.0	0.0	0.02
règle	NOM	1.2635	3.888	13.8571	25.7572	27.403	19.328	16.1558
règlement	NOM	0.5987	0.606	3.4688	0.0	20.024	0.0	4.0343
règne	NOM	0.0	12.2171	5.2642	16.4065	0.0	0.0	8.669
ré	NOM	10.9215	0.0	0.4665	0.0	0.0	0.0	1.9205
réac	ADJ	0.0	0.0	0.6378	0.0	0.0	0.0	0.0592
réac	NOM	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
réacteur	NOM	0.0	0.3729	0.0	0.0	6.0005	76.9978	3.087
réaction	NOM	0.0	15.0994	17.2419	1.3018	40.6321	86.9662	17.4662
réactionnaire	ADJ	0.0	0.0	0.6378	0.0	0.0	0.0	0.0592
réactiver	VER	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
réactivité	NOM	0.0	0.0	0.0	0.0	4.139	12.833	0.1951
réadaptation	NOM	0.0	0.4664	0.0	0.0	4.139	0.0	0.6122
réadapter	VER	0.0	0.0	0.4665	0.0	0.0	0.0	0.0433
réaffirmer	VER	0.0	0.0	0.4665	0.0	0.0	0.0	0.0433
réagir	VER	1.2635	67.3613	15.106	2.2839	16.5561	0.0	26.0556
réajuster	VER	0.5504	0.0	0.0	0.0	0.0	0.0	0.0101
réalisable	ADJ	0.0	0.0	1.9134	0.0	0.0	0.0	0.1777
réalisateur	NOM	18.4998	70.2645	9.5167	8.9868	13.7692	0.0	31.5538
réalisation	NOM	7.2778	4.7328	21.0258	19.2437	90.8893	25.6659	26.5495
réaliser	VER	63.9153	87.4585	117.1249	80.7684	389.7128	418.7845	143.6291
réalisme	NOM	0.0	0.0	12.1517	2.2839	4.139	0.0	5.3944
réaliste	ADJ	0.7319	4.5743	11.746	1.3018	38.8097	0.0	12.4649
réalité	NOM	58.6379	52.349	75.5117	57.1174	161.2811	363.357	97.8798
réaménager	VER	0.0	0.0	0.5531	0.8102	0.0	0.0	0.5955
réanimation	NOM	0.0	0.0	0.0	0.0	20.6179	0.0	0.7913
réapparaître	VER	0.0	4.6636	0.3933	1.3018	20.024	0.0	4.6077
réapprendre	VER	0.0	0.0	0.6378	0.0	20.6179	0.0	1.581
réapprovisionner	VER	0.0	0.0	0.4665	0.0	0.0	0.0	0.0433
réassortir	VER	0.0	0.0	0.4665	0.0	0.0	0.0	0.0433
rébellion	NOM	0.0	0.606	0.2331	1.2705	0.0	0.0	1.5136
rébus	NOM	0.0	0.0	0.5531	0.0	0.0	0.0	0.0514
récalcitrant	ADJ	0.0	0.0	0.5857	0.0	0.0	0.0	0.0544
récemment	ADV	0.0	0.6228	37.1828	4.5679	101.2835	135.3747	26.08
récent	ADJ	0.9121	47.5985	44.6733	50.862	62.3406	192.6297	54.9965
récepteur	NOM	0.0	0.0	0.0	2.2839	6.0005	0.0	0.7085
réceptif	ADJ	0.0	0.0	0.0	1.2705	0.0	0.0	0.0342
réception	NOM	16.8573	0.3874	0.185	23.2732	26.3397	0.0	11.1778
réchaud	NOM	0.0	0.4157	0.0	0.0	0.0	0.0	0.02
réchauffement	NOM	0.0	0.0	22.3616	0.0	98.1651	51.3319	16.0994
réchauffer	VER	0.0	0.2891	5.8565	0.911	18.0014	0.0	5.7154
récidiver	VER	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
récidiviste	NOM	0.0	0.606	0.0	0.0	0.0	0.0	0.0408
réciprocité	NOM	0.0	0.0	0.5857	2.2839	6.8846	0.0	2.0375
réciproque	ADJ	0.0	0.0	3.7062	0.0	40.1357	0.0	3.6419
réciproque	NOM	0.0	0.0	0.5857	0.0	0.0	0.0	0.0544
récit	NOM	1.6151	45.8227	36.1078	25.2238	56.8202	19.328	38.0502
réciter	VER	0.0	0.4157	0.4317	1.2705	4.139	0.0	2.3373
réclamation	NOM	0.8075	0.606	0.0	0.0	0.0	0.0	0.6325
réclame	NOM	0.0	0.6008	0.0	0.0	0.0	0.0	0.0456
réclamer	VER	0.0	3.6333	54.9664	8.2033	80.3223	0.0	26.342
réclusion	NOM	0.0	0.0	0.0	0.0	20.024	0.0	0.7219
récoler	VER	0.4856	0.0	0.0	0.0	0.0	0.0	0.0089
récolte	NOM	0.0	0.0	6.5406	1.2705	6.0005	0.0	3.5462
récolter	VER	0.0	0.4157	10.7701	2.2839	6.0005	0.0	5.415
récompense	NOM	0.6291	4.9127	3.8148	24.8505	12.0009	0.0	9.53
récompenser	VER	0.0	13.0161	7.1272	2.5411	0.0	56.7717	10.447
réconcilier	VER	0.0	0.4664	12.2931	0.0	6.0005	0.0	4.7201
réconfort	NOM	0.0	0.186	0.0	0.0	0.0	0.0	0.009
réconfortant	ADJ	0.0	0.0	0.4665	0.0	0.0	0.0	0.0433
récréation	NOM	2.3113	0.0	0.0	1.2705	0.0	0.0	0.7858
récupération	NOM	0.0	0.0	0.5531	0.0	0.0	38.656	1.173
récupérer	VER	0.9051	6.0824	39.2547	25.9567	26.3397	56.7717	27.0851
récurrent	ADJ	0.0	0.0	0.0	1.2705	0.0	44.6051	1.4674
récuser	VER	0.0	0.0	0.4665	0.0	4.139	0.0	0.6597
rédacteur	NOM	0.0	0.606	3.6048	2.6036	3.4423	12.833	5.2267
rédaction	NOM	1.1556	1.0275	5.1837	1.2705	6.0005	0.0	5.8018
rédemption	NOM	0.0	0.0	0.0	0.911	0.0	0.0	0.0652
rédiger	VER	10.7758	0.0	15.1612	0.0	65.9532	19.328	8.0846
réducteur	NOM	0.0	0.4157	0.0	0.0	0.0	0.0	0.02
réductible	ADJ	0.0	0.0	0.0	0.0	0.0	19.328	0.1431
réduction	NOM	1.2635	0.4157	38.87	1.2705	55.2176	64.1649	26.5701
réduire	VER	0.9051	35.8773	57.7798	65.5712	226.0178	201.2195	71.1308
réduit	ADJ	0.0	0.4157	3.7375	0.0	4.139	0.0	2.2743
réel	NOM	0.0	0.0	0.5531	0.0	31.3781	50.4231	4.5261
réel	ADJ	0.0	6.091	37.5676	33.0578	130.3361	209.3923	40.013
réellement	ADV	0.0	4.633	13.8547	33.4156	62.7562	134.1811	23.7932
réentendre	VER	0.0	0.0	0.438	0.0	0.0	0.0	0.0652
réfectoire	NOM	0.0	0.0	0.438	0.0	0.0	0.0	0.0652
réflexe	NOM	0.0	0.2552	3.5301	0.0	63.3793	12.833	4.6044
réflexe	ADJ	0.0	0.0	0.0	0.0	12.0009	0.0	0.2862
réflexion	NOM	0.0	9.0839	38.8481	19.035	187.7066	38.656	38.4448
réfléchi	ADJ	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
réfléchir	VER	146.4501	147.6104	136.442	23.3254	103.3225	19.328	118.386
réforme	NOM	0.0	0.0	20.3626	0.0	8.2781	0.0	6.0032
réfractaire	ADJ	0.0	0.0	0.0	0.0	0.0	19.328	0.1431
réfrigérateur	NOM	0.0	10.454	0.0	0.0	0.0	0.0	1.3459
réfugier	VER	0.0	0.186	15.7383	0.0	0.0	0.0	4.223
référence	NOM	1.8243	6.1835	5.294	4.5679	60.4644	80.9493	19.8427
référencer	VER	0.0	0.0	0.0	0.0	20.6179	0.0	0.7913
référendum	NOM	0.0	0.0	0.5857	0.0	0.0	0.0	0.0544
référentiel	ADJ	0.0	0.0	0.0	0.0	0.0	40.1848	0.6575
référer	VER	0.0	0.0	0.5531	0.0	0.0	50.4231	1.9282
référé	NOM	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
régal	NOM	0.0	0.6228	0.0	0.0	0.0	0.0	0.0472
régaler	VER	1.1764	3.7973	3.5244	0.0	3.4423	4.0185	5.5629
régalien	ADJ	0.0	0.0	0.5531	0.0	0.0	0.0	0.0514
régence	NOM	0.0	0.0	0.4317	0.0	0.0	0.0	0.0401
régent	NOM	0.8346	0.0	0.0	0.0	0.0	0.0	0.0153
régime	NOM	0.8075	7.4889	9.0376	2.2839	40.1357	113.6757	16.0705
régiment	NOM	0.0	2.8315	0.4662	0.0	0.0	0.0	0.3347
région	NOM	464.2892	146.4346	243.4017	36.3552	239.3357	25.6659	212.3073
régional	ADJ	4.6279	13.0925	80.1571	1.2705	41.2358	0.0	32.0033
régir	VER	0.0	0.0	5.1436	2.2839	39.722	19.328	7.0038
réglage	NOM	0.0	0.0	0.0	0.0	0.0	25.6659	0.1951
réglementaire	ADJ	0.0	0.0	0.3906	0.0	0.0	0.0	0.0363
réglementation	NOM	0.0	0.0	0.5857	0.0	6.8846	0.0	1.0255
réglementer	VER	0.0	0.0	0.185	4.5679	8.2781	0.0	2.6203
régler	VER	26.6791	10.1723	39.3479	6.0629	3.4423	4.0185	24.5659
régner	VER	0.7319	0.5213	21.6782	0.0	0.0	0.0	7.1349
régresser	VER	0.0	0.0	0.6378	0.0	0.0	0.0	0.0592
régression	NOM	0.0	0.0	0.0	1.2705	0.0	0.0	0.0342
régularisation	NOM	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
régulariser	VER	0.0	0.0	0.2331	2.2839	0.0	0.0	0.7031
régularité	NOM	0.0	0.0	0.6378	0.0	0.0	0.0	0.0592
régulateur	NOM	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
régulation	NOM	0.0	0.0	0.0	0.0	6.8846	0.0	0.1315
réguler	VER	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
régulier	NOM	0.0	0.0	0.0	0.0	0.0	12.833	0.0975
régulier	ADJ	0.0	6.0989	6.1414	8.2033	40.1357	38.4989	14.0054
régulièrement	ADV	7.1121	13.3565	50.6771	62.8457	12.0009	77.4712	40.5074
régénérer	VER	0.0	0.0	0.0	0.0	0.0	19.328	0.1431
régénérescence	NOM	0.0	0.0	0.0	0.0	0.0	19.328	0.1431
réhabilitation	NOM	0.0	0.0	0.5857	0.0	0.0	0.0	0.0544
réhabiliter	VER	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
réhabituer	VER	0.0	0.0	0.5857	0.0	0.0	0.0	0.0544
réinscrire	VER	0.0	0.0	0.5531	0.0	0.0	0.0	0.0514
réinsertion	NOM	0.0	0.0	0.0	2.2839	4.139	0.0	0.7167
réinstaller	VER	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
réintroduction	NOM	0.0	0.0	0.0	4.5679	0.0	0.0	0.1228
réintroduire	VER	0.0	0.0	2.8589	2.2839	0.0	0.0	1.5563
réintégration	NOM	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
réintégrer	VER	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
réinventer	VER	0.0	0.0	0.0	2.2839	0.0	12.833	0.7167
réjouir	VER	0.0	9.8649	0.438	0.0	27.9938	0.0	5.3271
réjouissance	NOM	0.0	0.0	0.0	1.2705	0.0	0.0	0.0342
réjouissant	ADJ	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
rémanence	NOM	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
rémission	NOM	0.0	0.0	0.2331	0.0	0.0	0.0	0.0558
rémouleur	NOM	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
rémunération	NOM	0.0	0.4157	1.2756	2.2839	12.0009	19.328	4.3964
rémunérer	VER	0.0	0.606	3.5156	0.0	4.139	0.0	2.4767
rénovation	NOM	0.0	0.0	0.0	0.0	0.0	19.328	0.1431
rénover	VER	1.8101	0.6228	0.0	0.0	0.0	0.0	0.9458
réorchestrer	VER	0.0	0.0	0.0	1.2705	0.0	0.0	0.0342
réorganisation	NOM	0.0	0.0	0.438	0.0	0.0	19.328	0.7202
réorganiser	VER	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
répandre	VER	7.5737	9.6848	41.9557	6.8518	76.6769	43.8345	32.0657
réparable	ADJ	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
réparateur	ADJ	0.0	0.7079	0.5857	0.0	3.4423	0.0	1.5669
réparation	NOM	0.0	11.2025	0.4665	0.0	0.0	0.0	2.8071
réparer	VER	0.9051	22.0766	28.4184	13.7435	20.024	0.0	21.8543
répartir	VER	1.2635	0.1937	5.4506	2.2839	29.205	0.0	7.6329
répartition	NOM	1.8928	0.0	0.6378	0.0	31.3528	19.328	3.937
répercussion	NOM	0.0	0.606	0.5531	0.0	4.139	0.0	1.5088
répercuter	VER	0.0	0.0	0.0	0.0	12.0009	19.328	0.4293
répertoire	NOM	0.0	1.2017	10.1211	0.0	0.0	0.0	3.7322
répertorier	VER	0.0	0.0	5.1741	2.2839	6.0005	0.0	3.0105
répit	NOM	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
réplique	NOM	1.4639	0.0	1.2521	2.2839	0.0	0.0	3.0515
répliquer	VER	0.0	0.0	4.687	25.5466	0.0	0.0	4.8503
répondeur	ADJ	0.0	0.0	0.6378	0.0	0.0	0.0	0.0592
répondeur	NOM	7.7569	0.4157	0.6378	0.0	0.0	0.0	2.3984
répondre	VER	728.897	999.3143	832.639	659.2612	320.2055	86.9662	745.9566
réponse	NOM	130.6411	52.168	86.5591	147.3162	197.4249	127.4317	123.3225
répression	NOM	0.0	0.0	0.0	2.2839	4.139	0.0	0.7167
réprimander	VER	0.0	0.0	0.4317	0.0	0.0	0.0	0.0401
réprimer	VER	0.0	0.0	3.5051	0.0	65.9532	0.0	5.1973
réprobation	NOM	0.0	0.0	0.0	0.0	0.0	19.328	0.1431
réprouver	VER	0.0	0.6228	0.0	0.0	0.0	0.0	0.0472
républicain	NOM	0.0	0.0	1.1717	0.0	0.0	0.0	0.1088
républicain	ADJ	0.0	1.0679	0.0	2.2839	8.2781	0.0	2.1402
république	NOM	36.2585	8.0732	90.5403	28.6545	60.4644	43.8345	54.0183
répulsif	ADJ	0.0	0.0	0.6378	0.0	0.0	0.0	0.0592
répulsion	NOM	1.1764	0.0	0.0	0.0	0.0	0.0	0.0216
réputation	NOM	1.2635	8.9864	11.2361	23.1828	18.0014	0.0	15.8511
réputer	VER	0.0	0.6228	0.6378	8.9868	12.0009	12.833	5.657
réputé	ADJ	0.0	0.0	2.4712	9.7303	0.0	19.328	3.5959
répéter	VER	73.5221	83.9922	116.3178	88.2702	26.3397	19.328	96.199
répétitif	ADJ	0.0	0.0	0.0	0.911	3.4423	0.0	0.7154
répétition	NOM	0.0	19.8888	3.5715	4.5679	31.3781	77.4712	14.4992
réquisitoire	NOM	0.0	0.0	0.0	0.0	0.0	19.328	0.1431
réseau	NOM	0.0	0.4664	78.6279	42.2312	282.3932	192.6297	64.169
réservation	NOM	7.1121	4.3586	0.6378	4.5679	0.0	0.0	5.7406
réserve	NOM	7.7903	4.1006	37.6926	4.5679	62.7057	12.833	27.6425
réserver	VER	68.6954	34.8922	112.8183	23.8285	157.558	145.006	82.8203
réserviste	NOM	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
réservoir	NOM	0.0	0.6008	6.964	0.0	0.0	0.0	2.427
réservé	ADJ	1.1556	0.4664	0.0	0.0	0.0	19.328	1.334
résidence	NOM	10.8876	4.5743	23.2938	2.2839	68.9296	19.328	18.1257
résident	NOM	1.2635	0.4664	3.4815	0.0	0.0	0.0	2.4703
résidentiel	ADJ	0.0	0.0	0.5857	0.0	4.139	0.0	0.6985
résider	VER	0.0	4.4769	28.886	0.0	40.1357	0.0	12.9852
résidu	NOM	0.0	1.2456	0.4665	0.0	6.0005	0.0	1.8007
résignation	NOM	0.0	0.0	3.5861	0.0	0.0	0.0	0.6734
résigner	VER	0.0	0.0	0.0	1.2705	0.0	12.833	0.6143
résigné	ADJ	0.0	0.0	0.2331	0.0	0.0	0.0	0.0558
résiliation	NOM	0.0	0.0	0.0	0.0	10.3269	0.0	0.1972
résine	NOM	0.0	0.0	0.0	0.0	18.0014	0.0	0.4293
résistance	NOM	0.0	3.6645	7.1643	2.2839	177.7215	209.3923	26.6212
résistant	ADJ	0.0	0.2129	0.5531	0.0	20.6951	0.0	3.5762
résistant	NOM	7.9339	0.0	0.0	0.0	0.0	0.0	0.6372
résister	VER	2.1958	14.5996	42.9881	6.8518	4.139	209.3923	30.486
résolument	ADV	0.0	0.0	9.5186	0.0	4.139	0.0	2.8296
résolution	NOM	0.0	0.0	1.1713	2.2839	4.139	0.0	1.8848
résonance	NOM	0.0	0.0	0.0	0.0	6.0005	38.656	0.4293
résonner	VER	0.0	0.606	3.6369	0.0	19.861	0.0	3.6148
résorber	VER	0.0	0.0	0.0	2.2839	0.0	19.328	0.7085
résoudre	VER	0.0	0.186	20.6801	17.1234	34.1646	12.833	13.3144
résultat	NOM	3.4669	47.7462	98.2051	144.365	230.815	250.9018	102.557
résulter	VER	0.0	0.0	7.7117	11.6267	43.5754	43.8345	11.33
résumer	VER	0.0	0.4664	26.3337	14.1801	43.5754	77.312	22.0568
résumé	NOM	0.5987	0.0	4.5031	9.0915	4.139	12.833	5.7602
résurgence	NOM	0.0	0.0	0.0	0.0	8.2781	0.0	0.1951
résurrection	NOM	0.0	0.0	3.3474	0.0	0.0	0.0	0.6544
rétabli	ADJ	0.0	0.0	0.2331	0.0	0.0	0.0	0.0558
rétablir	VER	0.0	0.0	2.4712	9.0915	6.0005	0.0	3.5374
rétablissement	NOM	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
rétamer	VER	0.0	0.0	1.1062	0.0	0.0	0.0	0.1028
rétameur	NOM	0.0	0.0	0.5531	0.0	0.0	0.0	0.0514
rétention	NOM	0.0	0.0	0.0	1.2705	0.0	0.0	0.0342
réticence	NOM	0.0	0.0	0.5531	0.0	27.9938	12.833	2.4667
réticent	ADJ	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
réticule	NOM	0.0	0.0	0.0	1.3018	0.0	0.0	0.035
rétif	ADJ	0.0	0.0	0.0	0.0	20.6179	19.328	1.2133
rétorquer	VER	0.0	0.0	3.7062	0.0	4.139	0.0	1.5462
rétracter	VER	0.0	0.0	0.438	0.0	0.0	0.0	0.0652
rétribuer	VER	0.0	0.0	0.0	0.0	12.0009	0.0	0.2862
rétribution	NOM	0.0	0.0	0.0	0.0	31.3781	0.0	1.2133
rétro	ADJ	0.0	0.606	0.0	0.0	0.0	0.0	0.0408
rétrécir	VER	0.0	0.1865	0.0	0.0	6.0005	0.0	0.3402
rétrécissement	NOM	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
réunion	NOM	26.5387	16.1434	78.9011	18.183	19.861	25.6659	42.3536
réunir	VER	74.2403	61.2005	93.9121	48.6847	61.8536	0.0	73.5013
réussi	ADJ	0.0	0.1865	0.0	0.0	3.4423	0.0	0.3899
réussir	VER	57.356	226.2543	175.0878	223.2629	162.3917	19.328	170.2758
réussite	NOM	3.4669	20.7823	32.6167	10.1033	34.1646	135.296	26.541
réutilisable	ADJ	0.0	0.0	0.1219	0.0	0.0	0.0	0.0338
réutiliser	VER	0.0	0.0	0.1219	0.0	6.0005	4.0185	1.4332
réveil	NOM	7.2462	0.6111	6.3332	10.3599	18.0014	0.0	10.7946
réveiller	VER	142.9902	167.0171	137.0039	131.8928	31.3528	0.0	129.7046
réveillon	NOM	30.8198	4.7328	0.0	0.0	0.0	0.0	5.04
réverbère	NOM	0.0	0.2129	0.0	0.0	0.0	0.0	0.0276
réversible	ADJ	0.0	0.0	0.0	0.0	12.0009	19.328	0.4293
réviser	VER	4.6225	0.6228	3.5156	0.0	0.0	0.0	2.785
révision	NOM	0.0	0.0	0.4665	0.0	8.2781	0.0	1.1056
révoltant	ADJ	0.0	0.0	0.5531	2.2839	0.0	0.0	0.6971
révolte	NOM	0.0	0.6228	32.0469	0.0	6.0005	0.0	8.8835
révolter	VER	0.0	0.1937	5.4501	13.6738	18.0014	0.0	8.7567
révolution	NOM	0.5504	25.4743	90.4542	52.7388	145.048	113.5434	69.417
révolutionnaire	NOM	0.0	0.0	10.0652	0.0	0.0	0.0	2.022
révolutionnaire	ADJ	0.0	6.5775	15.1815	0.0	46.7967	0.0	11.8489
révolutionner	VER	0.0	8.8852	7.5777	1.3018	0.0	0.0	5.9246
révélateur	ADJ	0.0	0.0	0.6378	0.0	3.4423	56.7717	2.579
révélateur	NOM	0.0	0.4157	0.0	0.0	0.0	0.0	0.02
révélation	NOM	0.6291	6.613	11.5849	1.3018	3.4423	0.0	8.78
révéler	VER	0.0	15.4371	81.6803	84.5563	108.3837	57.984	57.0608
révérence	NOM	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
réécrire	VER	0.0	0.0	0.0	0.911	0.0	0.0	0.0652
rééditer	VER	0.0	0.0	0.0	0.0	4.139	12.833	0.1951
réédition	NOM	0.0	0.0	0.5857	0.0	0.0	0.0	0.0544
rééligible	ADJ	0.0	0.0	0.438	0.0	0.0	0.0	0.0652
réélire	VER	0.0	0.0	0.3906	0.0	0.0	0.0	0.0363
rêne	NOM	0.0	0.0	0.0	0.911	6.0005	0.0	0.7202
rêvasser	VER	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
rêve	NOM	172.5485	84.6499	129.9982	47.5179	12.0009	43.8345	103.5605
rêver	VER	141.4912	158.3797	109.8888	77.4741	101.622	19.328	123.4448
rêverie	NOM	0.0	7.7181	0.4317	0.0	6.0005	0.0	2.9425
rêveur	NOM	0.0	0.0	0.6378	0.0	0.0	0.0	0.0592
rêveur	ADJ	0.0	1.0679	0.4665	0.0	0.0	0.0	0.6824
rêvé	ADJ	0.0	0.0	0.487	0.0	0.0	4.0185	0.6844
rôder	VER	0.0	0.606	0.0	0.0	6.0005	19.328	1.134
rôle	NOM	45.4446	73.5549	108.4286	108.5196	160.6204	328.0847	117.2196
rôti	NOM	1.6151	0.0	0.0	0.0	0.0	0.0	0.0483
rôtir	VER	1.8101	0.0	0.0	1.3018	0.0	0.0	0.9864
sabbatique	ADJ	0.0	0.4664	0.6378	2.5411	0.0	0.0	1.8328
sabin	ADJ	0.0	0.6228	0.0	0.0	0.0	0.0	0.0472
sablage	NOM	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
sable	NOM	15.9296	15.402	17.8516	0.911	10.3269	0.0	18.7875
sablon	NOM	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
sabot	NOM	3.6596	1.0679	0.3933	6.5091	3.4423	0.0	5.8979
saboter	VER	0.0	0.0	0.2504	0.0	0.0	0.0	0.0233
sabre	NOM	0.0	0.0	0.2331	0.0	0.0	0.0	0.0558
sac	NOM	215.96	129.669	68.2863	111.5323	57.381	0.0	122.0869
saccade	NOM	0.0	0.0	0.0	0.8102	0.0	0.0	0.0218
saccager	VER	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
sacerdotal	ADJ	0.5504	0.0	0.0	0.0	0.0	0.0	0.0101
sachet	NOM	0.0	0.0	3.1463	0.0	0.0	0.0	0.5913
sacoche	NOM	0.0	0.0	3.5822	0.0	0.0	0.0	0.7026
